iteration,temps_border_ms,temps_move_ms,temps_migrate_ms,temps_evap_ms,food_quantity
3097,0.011000,0.136833,0.103792,0.031750,95
3098,0.010917,0.136458,0.103166,0.030584,95
3099,0.011208,0.136125,0.102708,0.050541,95
3100,0.011459,0.138917,0.105125,0.031666,95
3101,0.011792,0.152334,0.121708,0.030833,95
3102,0.011125,0.138583,0.105333,0.031375,95
3103,0.011167,0.135916,0.102084,0.030834,95
3104,0.011167,0.135666,0.102042,0.031375,95
3105,0.011375,0.137084,0.103458,0.031416,95
3106,0.010833,0.138417,0.104250,0.031917,95
3107,0.010833,0.136791,0.102333,0.030958,95
3108,0.011958,0.157042,0.123833,0.032000,95
3109,0.011541,0.137167,0.103250,0.031125,95
3110,0.011625,0.139083,0.105459,0.032000,95
3111,0.010916,0.137375,0.105125,0.031417,95
3112,0.011459,0.138333,0.105167,0.031459,95
3113,0.011333,0.136209,0.104083,0.031708,95
3114,0.011333,0.135500,0.103333,0.031625,95
3115,0.011000,0.135292,0.101667,0.030958,95
3116,0.010834,0.135416,0.102042,0.032083,95
3117,0.011083,0.135917,0.102042,0.031250,95
3118,0.010792,0.135958,0.102667,0.031334,95
3119,0.011375,0.135958,0.102875,0.030917,96
3120,0.011708,0.145416,0.115959,0.030833,96
3121,0.011042,0.137625,0.103750,0.030875,96
3122,0.011125,0.136875,0.103458,0.031708,96
3123,0.011500,0.136375,0.102875,0.031542,96
3124,0.010708,0.135750,0.101583,0.032041,97
3125,0.011292,0.135792,0.103041,0.031041,97
3126,0.011167,0.137666,0.104334,0.031417,97
3127,0.011375,0.137500,0.104708,0.028166,97
3128,0.011541,0.447416,0.425375,0.082584,97
3129,0.019750,0.139750,0.108125,0.030708,97
3130,0.011583,0.139125,0.104667,0.030958,97
3131,0.011125,0.137542,0.103208,0.031083,97
3132,0.010875,0.138500,0.104916,0.031709,97
3133,0.011000,0.137125,0.103417,0.031083,97
3134,0.010958,0.137834,0.103500,0.030917,97
3135,0.010709,0.137375,0.103250,0.031875,97
3136,0.010917,0.138917,0.106208,0.031750,97
3137,0.010666,0.138417,0.105792,0.031459,97
3138,0.010875,0.144833,0.129083,0.024125,97
3139,0.013625,0.265083,0.233750,0.031833,97
3140,0.011375,0.140792,0.108750,0.031875,97
3141,0.011458,0.139000,0.109500,0.031667,97
3142,0.011292,0.140917,0.110292,0.031416,97
3143,0.011750,0.140167,0.108208,0.031959,97
3144,0.011208,0.140042,0.109500,0.030958,98
3145,0.010875,0.140292,0.111000,0.030708,98
3146,0.011209,0.138666,0.109584,0.031458,98
3147,0.011000,0.174375,0.409292,0.045000,98
3148,0.072292,0.244833,0.217000,0.034208,98
3149,0.012250,0.163500,0.132500,0.031500,98
3150,0.012000,0.148416,0.116958,0.031916,99
3151,0.011708,0.158667,0.130791,0.030292,99
3152,0.012791,0.579083,0.551208,0.034042,99
3153,0.016458,0.154333,0.120125,0.031041,99
3154,0.011750,0.143542,0.110791,0.031958,99
3155,0.011416,0.141083,0.109292,0.031667,99
3156,0.012042,0.139167,0.106416,0.031625,99
3157,0.020000,0.140291,0.115833,0.031291,99
3158,0.012125,0.140500,0.107542,0.031459,99
3159,0.011500,2.380459,2.377708,0.230833,99
3160,0.018917,0.223417,0.195125,0.032708,99
3161,0.012959,0.150291,0.118625,0.031250,99
3162,0.012458,0.178584,0.210667,0.047917,99
3163,0.019917,0.171083,0.135584,0.031625,99
3164,0.011875,0.145000,0.114500,0.032083,99
3165,0.012208,0.142041,0.109417,0.031500,100
3166,0.012584,0.140875,0.108792,0.031584,100
3167,0.011667,0.141625,0.110542,0.031250,100
3168,0.012583,0.138625,0.128625,0.032417,100
3169,0.012000,0.142833,0.112000,0.031792,100
3170,0.011959,0.139209,0.107917,0.031917,100
3171,0.013042,0.139209,0.107333,0.031500,100
3172,0.012083,0.139625,0.107334,0.031208,101
3173,0.012334,0.137500,0.106875,0.031500,101
3174,0.012333,0.138833,0.106708,0.031625,101
3175,0.011750,0.138417,0.108208,0.031666,102
3176,0.011958,0.138291,0.108042,0.032333,102
3177,0.012541,0.138833,0.107583,0.030875,103
3178,0.018250,0.138208,0.115042,0.062875,103
3179,0.012375,0.143000,0.114208,0.032042,103
3180,0.012583,0.138250,0.106750,0.031916,103
3181,0.220875,0.138167,2.015208,0.019834,103
3182,0.016458,0.179000,0.153875,0.031583,103
3183,0.011583,0.145792,0.119958,0.028750,103
3184,0.013416,0.144375,0.108500,0.030959,103
3185,0.012125,0.141042,0.108083,0.031250,103
3186,0.011416,0.138542,0.106542,0.031416,103
3187,0.011333,0.136500,0.105333,0.030667,104
3188,0.011792,0.204209,0.174042,0.031917,104
3189,0.011542,0.140541,0.109917,0.031542,104
3190,0.011458,0.135000,0.102666,0.031250,104
3191,0.011458,0.198375,0.178125,0.023167,105
3192,0.019167,0.144375,0.109334,0.031916,105
3193,0.012375,0.135708,0.105583,0.031500,106
3194,0.013000,0.137375,0.105792,0.031709,106
3195,0.012167,0.167209,0.424917,0.016750,106
3196,0.012667,0.162375,0.125792,0.033000,107
3197,0.011584,0.123375,0.091583,0.030667,107
3198,0.011833,0.119750,0.089042,0.031125,108
3199,0.011417,0.121208,0.091833,0.031542,108
3200,0.021917,0.118542,0.083875,0.031042,108
3201,0.010875,0.177250,0.273208,0.023084,108
3202,0.017208,0.169958,0.135375,0.031708,108
3203,0.012000,0.142125,0.112791,0.031708,108
3204,0.012167,0.138667,0.106667,0.031250,108
3205,0.012208,0.138875,0.167416,0.013375,108
3206,0.014042,0.156125,0.125333,0.032875,108
3207,0.012667,0.139291,0.107167,0.030833,109
3208,0.011208,0.193459,0.168334,0.029125,109
3209,0.012958,0.137583,0.103250,0.031583,109
3210,0.011042,0.136959,0.103417,0.031791,109
3211,0.011208,0.135959,0.103333,0.031167,109
3212,0.010959,0.137000,0.106042,0.031416,110
3213,0.010834,0.134667,0.100167,0.031125,110
3214,0.010834,0.134000,0.102666,0.031000,110
3215,0.010875,0.136791,0.103584,0.032125,110
3216,0.010833,0.159959,0.134166,0.030791,110
3217,0.011250,0.137500,0.106959,0.031750,110
3218,0.010875,0.134042,0.101333,0.046333,111
3219,0.011291,0.134083,0.147083,0.022250,111
3220,0.017834,0.208625,0.179917,0.034916,111
3221,0.036333,0.134000,0.129666,0.032875,111
3222,0.012375,0.135166,0.103875,0.043708,112
3223,0.012125,0.142792,0.112250,0.032333,112
3224,0.011625,0.322125,0.299375,0.029250,112
3225,0.013542,0.186334,0.405459,0.035792,112
3226,0.211000,0.524458,1.453709,0.019750,112
3227,0.365709,0.381125,1.011958,0.020417,112
3228,0.018833,0.187458,0.164000,0.028583,112
3229,0.014541,0.129250,0.096084,0.032416,112
3230,0.019333,0.191709,0.164791,0.054292,112
3231,0.016167,0.163542,0.136917,0.054500,112
3232,0.018291,0.191792,0.159958,0.051958,112
3233,0.018459,1.779041,1.954375,0.023500,113
3234,2.975584,0.193334,4.281334,0.022000,114
3235,1.183042,0.221084,2.741250,0.033500,114
3236,0.203542,0.217500,0.526000,0.027084,114
3237,0.161500,0.474917,0.916000,0.033875,114
3238,0.018083,0.195709,0.147084,0.033708,114
3239,0.056166,0.142375,0.139708,0.031333,114
3240,0.011875,0.143125,0.105750,0.031042,114
3241,0.011875,0.137666,0.102250,0.031791,114
3242,0.011083,0.138000,0.100375,0.031209,114
3243,0.011625,0.138125,0.103583,0.031334,114
3244,0.011708,0.138000,0.103375,0.031917,114
3245,0.011333,0.136875,0.100708,0.031334,115
3246,0.011459,0.136167,0.100000,0.031750,115
3247,0.011250,0.137667,0.102541,0.031375,115
3248,0.011291,0.134375,0.098791,0.031709,115
3249,0.011209,0.136792,0.118792,0.031291,115
3250,0.011292,0.136542,0.099959,0.031083,115
3251,0.011459,0.135833,0.099250,0.031375,115
3252,0.011000,0.136291,0.099750,0.031666,116
3253,0.011208,0.134333,0.098042,0.030916,116
3254,0.011625,0.134291,0.097667,0.031083,116
3255,0.011583,0.136167,0.101333,0.031334,118
3256,0.011792,0.135083,0.098000,0.029917,119
3257,0.011375,0.135917,0.101084,0.031084,119
3258,0.011417,0.133667,0.095417,0.031750,119
3259,0.011250,0.135417,0.099750,0.031000,119
3260,0.017792,0.137333,0.098667,0.031458,119
3261,0.011666,0.133500,0.096167,0.031292,119
3262,0.011667,0.135292,0.098250,0.031542,119
3263,0.011334,0.135208,0.097375,0.031125,120
3264,0.011958,0.913166,1.147000,0.023833,120
3265,0.013000,0.147708,0.114459,0.030875,121
3266,0.011500,0.136125,0.099125,0.030916,121
3267,0.011250,0.135250,0.101041,0.031708,121
3268,0.011750,0.133292,0.096542,0.031417,121
3269,0.011625,0.133958,0.099541,0.031167,121
3270,0.011542,0.134916,0.101625,0.804125,121
3271,0.013875,0.139333,0.105833,0.031833,121
3272,0.011833,0.221500,0.192958,0.029917,121
3273,0.014084,0.137500,0.109167,0.030166,121
3274,0.011583,0.135459,0.101375,0.031625,121
3275,0.011042,0.135166,0.102333,0.031250,121
3276,0.011375,0.133917,0.099834,0.030875,121
3277,0.013375,0.134209,0.101375,0.031375,121
3278,0.012000,0.134458,0.102083,0.031167,121
3279,0.010875,0.134416,0.100042,0.031375,121
3280,0.011208,0.139709,0.106584,0.029417,121
3281,0.012167,0.135000,0.101250,0.031417,121
3282,0.011750,0.135458,0.101500,0.031250,122
3283,0.011750,0.135417,0.102083,0.030708,122
3284,0.011250,0.135041,0.101250,0.031250,122
3285,0.011041,0.135666,0.102750,0.032000,122
3286,0.011167,0.136292,0.103500,0.030250,122
3287,0.011208,0.136500,0.104208,0.031292,122
3288,0.011500,0.136125,0.103833,0.031000,122
3289,0.011667,0.135875,0.104125,0.030875,123
3290,0.011125,0.134750,0.100750,0.031333,123
3291,0.016666,0.134792,0.101041,0.031667,123
3292,0.012000,0.137084,0.104209,0.031875,124
3293,0.011708,0.136333,0.102334,0.031875,124
3294,0.011125,0.135750,0.102208,0.031375,124
3295,0.011750,0.136209,0.102542,0.031167,124
3296,0.011333,0.135458,0.102875,0.031333,124
3297,0.011542,0.135791,0.104542,0.031292,124
3298,0.011500,0.134791,0.103334,0.031375,124
3299,0.011750,0.136167,0.103000,0.031292,124
3300,0.011333,0.135291,0.103458,0.031458,124
3301,0.012000,0.137083,0.105083,0.029583,124
3302,0.011875,1.428000,1.403583,0.028375,124
3303,0.013542,0.153583,0.125125,0.048083,125
3304,0.014667,0.143250,0.392667,0.016875,125
3305,0.012792,0.140292,0.112667,0.031916,125
3306,0.011250,0.148542,0.116875,0.031291,126
3307,0.011458,0.136708,0.107541,0.031833,126
3308,0.011166,0.134625,0.102833,0.029208,127
3309,0.012208,0.143000,0.111875,0.031958,127
3310,0.011667,0.205875,0.500000,0.025833,128
3311,0.012791,0.134459,0.107375,0.031083,128
3312,0.011333,0.134875,0.105250,0.030750,128
3313,0.010292,0.134958,0.105625,0.031625,128
3314,0.011083,0.133166,0.105250,0.031084,128
3315,0.010667,0.133250,0.105375,0.029958,128
3316,0.011334,0.134291,0.105250,0.030500,128
3317,0.011708,0.133250,0.106041,0.031375,128
3318,0.010625,0.133666,0.107125,0.030500,128
3319,0.011708,0.134000,0.105250,0.030167,128
3320,0.011209,0.133250,0.105875,0.031125,129
3321,0.011333,0.150708,0.125834,0.028416,129
3322,0.011917,0.134208,0.106875,0.031250,129
3323,0.010625,0.133875,0.107292,0.031125,129
3324,0.011333,0.132209,0.105000,0.031333,129
3325,0.010875,0.131625,0.104459,0.032167,130
3326,0.011792,0.130916,0.105000,0.030041,130
3327,0.012000,0.128041,0.100709,0.029083,131
3328,0.011917,0.129625,0.103875,0.031292,131
3329,0.011750,0.130750,0.104250,0.030334,131
3330,0.019125,0.128458,0.095291,0.030708,131
3331,0.011458,0.149000,0.124208,0.061625,131
3332,0.012167,0.130542,0.103833,0.031375,131
3333,0.011584,0.129417,0.103166,0.030500,131
3334,0.011750,0.129375,0.102875,0.030083,132
3335,0.011083,0.130500,0.104583,0.031084,132
3336,0.011375,0.130625,0.103667,0.030542,132
3337,0.011584,0.130667,0.104583,0.031000,132
3338,0.011750,0.129750,0.102625,0.030208,132
3339,0.011417,0.129708,0.102834,0.030750,133
3340,0.011958,0.128250,0.100417,0.030959,134
3341,0.011417,0.129542,0.103166,0.029792,135
3342,0.011584,0.235208,0.474000,0.019333,135
3343,0.013208,0.151000,0.137375,0.025458,135
3344,0.014541,0.145166,0.123917,0.029833,135
3345,0.011875,0.122667,0.096583,0.030416,135
3346,0.011083,0.121750,0.094750,0.030459,135
3347,0.011125,0.120125,0.093791,0.030083,135
3348,0.010833,0.119333,0.093417,0.030458,135
3349,0.011167,0.119708,0.093875,0.030833,135
3350,0.010917,0.129834,0.113916,0.025250,135
3351,0.013875,0.139667,0.110958,0.031334,136
3352,0.011667,0.121750,0.091000,0.031083,136
3353,0.011792,0.119250,0.087542,0.031125,136
3354,0.011833,0.125125,0.217750,0.028208,136
3355,0.015875,0.130334,0.096708,0.032292,136
3356,0.012292,0.118875,0.083792,0.031375,136
3357,0.011916,0.119792,0.085667,0.031375,136
3358,0.011333,0.120167,0.086667,0.031542,136
3359,0.011792,0.120375,0.087166,0.030875,138
3360,0.011625,0.119875,0.086625,0.031000,138
3361,0.012125,0.119375,0.086500,0.102125,138
3362,0.012167,0.157541,0.124417,0.032000,138
3363,0.012542,0.119459,0.085750,0.031542,138
3364,0.011708,0.119709,0.084959,0.030834,139
3365,0.011750,0.119459,0.085584,0.031167,139
3366,0.012292,0.119667,0.085750,0.030958,139
3367,0.011958,0.118083,0.085167,0.031334,139
3368,0.012042,0.119041,0.085167,0.031083,140
3369,0.012500,0.120208,0.085833,0.031417,141
3370,0.011875,0.117417,0.082417,0.030833,141
3371,0.011667,0.121875,0.087500,0.031292,141
3372,0.011750,0.141375,0.107083,0.031750,141
3373,0.012292,0.120292,0.085500,0.031167,142
3374,0.015125,0.117292,0.086250,0.031167,142
3375,0.011792,0.119708,0.085416,0.031041,142
3376,0.011958,0.118958,0.084250,0.030750,142
3377,0.011875,0.119000,0.086625,0.031625,143
3378,0.012083,0.119792,0.085917,0.031542,143
3379,0.012167,0.119792,0.086834,0.031292,144
3380,0.011917,0.118583,0.085917,0.030750,144
3381,0.012250,0.119709,0.085041,0.031333,144
3382,0.012167,0.117959,0.083208,0.031125,144
3383,0.012084,0.120250,0.094042,0.028916,144
3384,0.012459,0.121000,0.087542,0.031917,144
3385,0.012041,0.121000,0.087417,0.031000,144
3386,0.011709,0.118791,0.085167,0.030959,144
3387,0.011416,0.117792,0.083167,0.031541,144
3388,0.011667,0.118750,0.084542,0.030875,144
3389,0.011917,0.117375,0.084166,0.025250,145
3390,0.011334,0.118084,0.083292,0.031333,145
3391,0.011833,0.118250,0.084708,0.031292,145
3392,0.012000,0.118292,0.085333,0.030959,146
3393,0.012333,0.116500,0.081917,0.031917,146
3394,0.012417,0.117834,0.083167,0.031875,146
3395,0.012292,0.360250,0.331875,0.031959,146
3396,0.217209,1.293750,1.470167,0.035541,146
3397,0.014292,0.666625,0.651167,0.017125,146
3398,0.012292,1.277833,1.248542,0.032875,146
3399,0.012250,0.576542,0.560208,0.030125,146
3400,0.013042,0.135750,0.100792,0.031833,146
3401,0.012167,0.131875,0.100083,0.031583,146
3402,0.011500,0.131959,0.098000,0.030583,146
3403,0.011750,0.134250,0.100958,0.031167,146
3404,0.011625,0.132833,0.099916,0.031250,146
3405,0.011542,0.237666,0.213083,0.031209,147
3406,0.012875,0.129666,0.098417,0.032125,147
3407,0.012125,0.122042,0.087625,0.030875,147
3408,0.011875,0.118166,0.092459,0.027083,147
3409,0.011584,0.118209,0.084750,0.031125,147
3410,0.011750,0.117375,0.084083,0.031750,147
3411,0.011375,0.118500,0.086084,0.030667,147
3412,0.011541,0.117541,0.082542,0.031125,148
3413,0.011542,0.118708,0.086292,0.031250,148
3414,0.012250,0.118417,0.084209,0.031542,148
3415,0.011333,0.117125,0.083042,0.031584,148
3416,0.011666,0.117959,0.082417,0.053167,149
3417,0.012083,0.121333,0.087209,0.032167,149
3418,0.011958,0.118000,0.083959,0.030708,150
3419,0.011709,0.119333,0.085083,0.030875,150
3420,0.011708,0.117167,0.083500,0.031625,150
3421,0.038542,0.115917,0.080875,0.030458,150
3422,0.011542,0.120459,0.087250,0.031083,150
3423,0.011375,0.118084,0.085834,0.030833,150
3424,0.011209,0.118083,0.084208,0.031208,150
3425,0.011667,0.116916,0.082584,0.031417,150
3426,0.011625,0.116500,0.081833,0.030625,150
3427,0.011375,0.117125,0.083583,0.031917,150
3428,0.011250,0.119833,0.087000,0.030333,150
3429,0.012000,0.117500,0.084167,0.031375,150
3430,0.011458,0.118625,0.083167,0.031375,150
3431,0.273333,0.112792,0.346750,0.030125,150
3432,0.013708,0.161250,0.132125,0.030334,150
3433,0.011666,0.122417,0.089375,0.030375,151
3434,0.012250,0.121750,0.091084,0.027584,151
3435,0.011458,0.124792,0.095416,0.031542,151
3436,0.011166,0.119625,0.087333,0.031375,152
3437,0.011917,0.157834,0.846791,0.020750,152
3438,0.264542,0.142083,0.336416,0.029750,152
3439,0.012583,0.138958,0.109500,0.031625,152
3440,0.012500,0.134625,0.102042,0.031584,152
3441,0.011500,0.134000,0.101417,0.031417,152
3442,0.011417,0.131666,0.099375,0.043583,152
3443,0.011875,0.135917,0.680417,0.025750,152
3444,0.013625,0.175750,0.150250,0.026291,152
3445,0.011125,0.136667,0.110417,0.031500,153
3446,0.011209,0.133209,0.107500,0.030667,154
3447,0.011000,0.129000,0.103000,0.031250,154
3448,0.010958,0.129708,0.103250,0.031458,154
3449,0.010750,0.130583,0.104958,0.030833,154
3450,0.011042,0.132667,0.107000,0.031125,155
3451,0.012209,0.130333,0.106792,0.030917,156
3452,0.010833,0.130416,0.105625,0.030208,156
3453,0.011167,0.129166,0.102375,0.030709,156
3454,0.010834,0.131458,0.105709,0.031750,156
3455,0.010916,0.130375,0.104334,0.031000,156
3456,0.016625,0.126958,0.103708,0.031458,156
3457,0.010833,0.132458,0.106917,0.030084,156
3458,0.011041,0.130792,0.105500,0.030750,156
3459,0.010917,0.130125,0.104291,0.031208,157
3460,0.010750,0.195500,0.167959,0.030916,157
3461,0.010958,0.132708,0.106959,0.030375,157
3462,0.010833,0.129250,0.102792,0.031291,159
3463,0.010958,0.130542,0.104250,0.030208,159
3464,0.010750,0.128667,0.102000,0.031500,159
3465,0.011333,0.130167,0.102209,0.030917,159
3466,0.010667,0.128708,0.101958,0.031000,160
3467,0.011042,0.130791,0.115584,0.024041,160
3468,0.011084,0.133167,0.107583,0.030916,160
3469,0.011042,0.130084,0.102625,0.031209,160
3470,0.011084,0.131459,0.110292,0.025333,160
3471,0.011083,0.131708,0.105000,0.030541,160
3472,0.010709,0.130125,0.103416,0.031292,160
3473,0.011000,0.130917,0.103583,0.030083,160
3474,0.010834,0.128125,0.101000,0.031000,161
3475,0.010750,0.678083,0.654667,0.028333,161
3476,0.011750,0.137833,0.114625,0.030042,161
3477,0.010834,0.130333,0.104375,0.030708,161
3478,0.010666,0.143000,0.116541,0.791292,161
3479,0.017333,0.141625,0.116375,0.030584,161
3480,0.011333,0.125166,0.093375,0.031292,161
3481,0.010958,0.123666,0.092833,0.031375,161
3482,0.011333,0.124875,0.092291,0.032084,161
3483,0.011666,1.218750,1.189500,0.030333,161
3484,0.011208,0.128333,0.098084,0.031375,161
3485,0.011333,0.122792,0.091083,0.030792,161
3486,0.011083,0.123417,0.091709,0.030500,162
3487,0.011459,0.121792,0.091875,0.031375,162
3488,0.011834,0.124750,0.093083,0.030958,163
3489,0.011167,0.123666,0.092792,0.030834,163
3490,0.011583,0.189333,0.159375,0.029250,164
3491,0.013166,0.125916,0.096209,0.031292,164
3492,0.011958,0.125542,0.094292,0.031583,164
3493,0.011958,0.121708,0.091292,0.031000,164
3494,0.011417,0.156500,0.126916,0.031791,164
3495,0.011458,0.120750,0.090084,0.030667,164
3496,0.011000,0.123917,0.093583,0.031125,164
3497,0.011166,0.123542,0.092292,0.030792,165
3498,0.011084,0.122541,0.091542,0.031083,165
3499,0.011584,0.123917,0.092833,0.031625,165
3500,0.011375,0.123416,0.091875,0.031083,165
3501,0.011958,0.123000,0.090917,0.029708,165
3502,0.011917,0.123375,0.092375,0.031667,167
3503,0.011083,0.122167,0.092375,0.031083,167
3504,0.011875,0.122875,0.091500,0.031125,167
3505,0.011708,0.172167,0.143792,0.030042,167
3506,0.011708,0.125417,0.095542,0.031000,167
3507,0.011083,0.124500,0.093291,0.031167,167
3508,0.011750,0.123458,0.091250,0.030125,167
3509,0.011708,0.126041,0.095000,0.060292,167
3510,0.012708,0.325541,0.298167,0.033041,167
3511,0.011500,0.139291,0.109208,0.031208,167
3512,0.016250,0.125750,0.095250,0.030500,167
3513,0.011000,0.128416,0.099334,0.031250,167
3514,0.011292,0.160291,0.131333,0.030000,167
3515,0.011500,0.122042,0.091709,0.031000,168
3516,0.011500,0.126292,0.096167,0.030708,168
3517,0.011209,0.126291,0.096708,0.031458,168
3518,0.011333,0.122750,0.092791,0.030959,168
3519,0.011625,0.124875,1.057000,0.012417,168
3520,0.020250,2.015750,1.984708,0.031167,168
3521,0.011833,0.143708,0.117292,0.029125,168
3522,0.012875,0.135666,0.107000,0.031083,168
3523,0.011333,0.134750,0.105125,0.030750,169
3524,0.012500,0.129166,0.097834,0.031833,169
3525,0.012125,0.129125,0.097875,0.031833,169
3526,0.012291,0.130375,0.100083,0.030625,169
3527,0.012042,0.129625,0.100000,0.030625,169
3528,0.011750,0.130125,0.099375,0.030917,169
3529,0.011500,0.130125,0.099417,0.031500,169
3530,0.012250,0.126916,0.095958,0.045125,170
3531,0.011750,0.133625,0.103708,0.029792,170
3532,0.011541,0.129917,0.098875,0.032042,170
3533,0.012042,0.129500,0.098208,0.031375,170
3534,0.012250,0.127666,0.097333,0.031250,171
3535,0.011791,0.131250,0.100959,0.031500,171
3536,0.011333,0.128000,0.097500,0.030792,173
3537,0.012000,0.129500,0.099084,0.030500,173
3538,0.011375,0.128125,0.096667,0.031750,173
3539,0.012041,0.129417,0.098458,0.031417,173
3540,0.012250,0.126791,0.094916,0.031459,173
3541,0.011625,0.130458,0.098958,0.030000,173
3542,0.011459,0.129625,0.098458,0.030959,173
3543,0.011875,0.129417,0.097375,0.032292,173
3544,0.011625,0.129792,0.099583,0.031167,174
3545,0.012083,0.128542,0.098542,0.030375,174
3546,0.011458,0.129958,0.099792,0.030417,174
3547,0.012375,0.128042,0.096250,0.031625,174
3548,0.011541,0.453875,0.430750,0.025958,174
3549,0.012500,0.139084,0.111834,0.030917,176
3550,0.011416,0.207125,0.175583,0.031458,176
3551,0.011750,0.128625,0.096500,0.031084,176
3552,0.011500,0.129375,0.096875,0.030500,176
