iteration,temps_fourmis_ms,temps_sync_ms,temps_evap_ms,temps_update_ms,food_quantity
2481,0.563000,4.485000,2.577000,0.009000,0
2482,0.628000,4.328000,2.664000,0.007000,0
2483,0.628000,4.379000,2.625000,0.009000,0
2484,0.578000,4.341000,2.590000,0.007000,0
2485,0.592000,4.352000,2.756000,0.006000,0
2486,0.641000,4.480000,2.558000,0.015000,0
2487,0.572000,4.448000,2.636000,0.008000,0
2488,0.616000,4.434000,2.600000,0.007000,0
2489,0.565000,4.466000,2.629000,0.009000,0
2490,0.584000,4.375000,2.634000,0.008000,0
2491,0.607000,4.487000,2.612000,0.015000,0
2492,0.569000,4.538000,2.556000,0.009000,0
2493,0.633000,4.379000,2.598000,0.007000,0
2494,0.554000,4.501000,2.565000,0.009000,0
2495,0.564000,4.286000,2.599000,0.008000,0
2496,0.589000,4.326000,2.587000,0.006000,0
2497,0.592000,4.485000,3.477000,0.006000,0
2498,0.605000,4.515000,2.562000,0.008000,0
2499,0.583000,4.433000,2.693000,0.008000,0
2500,0.591000,4.450000,2.620000,0.007000,0
2501,0.550000,4.448000,2.636000,0.008000,0
2502,0.584000,4.266000,2.594000,0.007000,0
2503,0.565000,4.474000,2.619000,0.010000,0
2504,0.595000,4.633000,3.134000,0.006000,0
2505,0.829000,5.292000,2.833000,0.009000,0
2506,0.597000,4.605000,2.646000,0.006000,0
2507,0.622000,4.733000,2.701000,0.007000,0
2508,0.618000,4.936000,3.021000,0.011000,0
2509,0.676000,5.073000,2.990000,0.016000,0
2510,0.630000,4.744000,3.136000,0.010000,0
2511,0.599000,4.781000,3.018000,0.009000,0
2512,0.591000,5.353000,4.962000,0.008000,0
2513,0.593000,5.790000,4.195000,0.009000,0
2514,0.587000,5.843000,3.940000,0.017000,0
2515,0.595000,4.652000,2.681000,0.007000,0
2516,0.596000,4.544000,3.576000,0.006000,0
2517,0.560000,4.672000,2.871000,0.008000,0
2518,0.661000,5.434000,2.671000,0.008000,0
2519,0.644000,4.445000,2.656000,0.008000,0
2520,0.569000,4.568000,2.567000,0.010000,0
2521,1.863000,4.720000,2.656000,0.009000,0
2522,0.645000,4.347000,2.881000,0.007000,0
2523,0.583000,4.521000,2.666000,0.007000,0
2524,0.603000,4.454000,4.556000,0.006000,0
2525,0.582000,5.200000,2.601000,0.009000,0
2526,0.644000,4.395000,2.735000,0.009000,0
2527,0.565000,4.440000,2.634000,0.008000,0
2528,0.565000,4.366000,2.592000,0.009000,0
2529,0.592000,4.396000,2.671000,0.012000,0
2530,0.558000,4.415000,2.570000,0.007000,0
2531,0.594000,4.542000,4.705000,0.006000,0
2532,0.636000,4.536000,2.646000,0.008000,0
2533,0.575000,4.385000,2.623000,0.009000,0
2534,0.573000,4.407000,2.648000,0.008000,0
2535,0.562000,4.449000,2.609000,0.008000,0
2536,0.590000,4.483000,2.546000,0.007000,0
2537,0.576000,4.478000,2.638000,0.009000,0
2538,0.597000,4.323000,2.655000,0.008000,0
2539,0.560000,4.515000,2.489000,0.007000,0
2540,0.557000,4.407000,2.616000,0.008000,0
2541,0.597000,4.278000,2.689000,0.009000,0
2542,0.588000,4.486000,2.585000,0.006000,0
2543,0.559000,4.493000,2.604000,0.008000,0
2544,0.576000,4.389000,2.629000,0.008000,0
2545,0.579000,4.424000,2.659000,0.008000,0
2546,0.570000,4.440000,2.614000,0.008000,0
2547,0.571000,4.504000,2.516000,0.006000,0
2548,0.580000,4.574000,2.659000,0.008000,0
2549,0.641000,5.182000,2.698000,0.009000,0
2550,0.608000,4.363000,2.667000,0.007000,0
2551,0.583000,4.470000,2.549000,0.007000,0
2552,0.560000,4.426000,2.656000,0.009000,0
2553,0.616000,4.483000,2.668000,0.009000,0
2554,0.620000,4.756000,2.836000,0.006000,0
2555,0.682000,4.616000,2.789000,0.008000,0
2556,0.592000,4.479000,2.605000,0.009000,0
2557,0.605000,4.359000,2.697000,0.009000,0
2558,0.569000,4.455000,2.759000,0.009000,0
2559,0.556000,4.403000,2.547000,0.009000,0
2560,0.571000,4.323000,2.597000,0.007000,0
2561,0.598000,4.482000,2.639000,0.008000,0
2562,0.619000,4.563000,2.480000,0.008000,0
2563,0.559000,4.538000,2.593000,0.008000,0
2564,0.615000,4.354000,2.705000,0.009000,0
2565,0.566000,4.416000,2.627000,0.008000,0
2566,0.582000,4.528000,2.627000,0.009000,0
2567,0.542000,4.624000,2.609000,0.009000,0
2568,0.580000,4.290000,2.703000,0.009000,0
2569,0.568000,4.499000,2.901000,0.007000,0
2570,0.588000,4.621000,2.580000,0.014000,0
2571,0.570000,4.551000,2.616000,0.007000,0
2572,0.616000,4.429000,2.709000,0.009000,0
2573,0.582000,4.498000,2.607000,0.007000,0
2574,0.540000,4.493000,2.535000,0.007000,0
2575,0.572000,4.777000,2.795000,0.009000,0
2576,0.618000,5.551000,2.784000,0.008000,0
2577,0.579000,5.535000,3.231000,0.009000,0
2578,0.597000,4.594000,2.675000,0.009000,0
2579,0.994000,5.408000,3.570000,0.006000,0
2580,0.613000,4.419000,2.674000,0.008000,0
2581,0.625000,4.589000,4.230000,0.008000,0
2582,0.593000,5.874000,2.725000,0.009000,0
2583,0.595000,4.360000,3.317000,0.007000,0
2584,0.599000,4.527000,2.739000,0.009000,0
2585,0.609000,4.409000,2.659000,0.008000,1
2586,0.647000,4.493000,2.657000,0.008000,1
2587,1.908000,4.809000,3.615000,0.009000,1
2588,0.571000,5.998000,2.643000,0.007000,1
2589,0.551000,5.100000,2.564000,0.007000,1
2590,0.595000,4.440000,2.619000,0.008000,1
2591,0.579000,4.147000,2.699000,0.008000,1
2592,0.565000,4.384000,2.600000,0.009000,1
2593,0.597000,4.417000,2.521000,0.013000,1
2594,0.559000,4.419000,2.645000,0.009000,1
2595,0.565000,4.319000,2.648000,0.009000,1
2596,0.565000,4.459000,2.614000,0.007000,1
2597,0.560000,4.506000,2.587000,0.009000,1
2598,0.648000,5.488000,2.606000,0.009000,1
2599,0.556000,4.355000,2.588000,0.008000,1
2600,0.586000,4.508000,2.618000,0.009000,1
2601,0.627000,4.271000,2.611000,0.007000,1
2602,0.573000,4.586000,2.651000,0.009000,1
2603,0.610000,4.405000,2.636000,0.009000,1
2604,0.556000,4.516000,2.553000,0.008000,1
2605,0.564000,4.393000,2.611000,0.009000,1
2606,0.627000,4.301000,2.703000,0.008000,1
2607,0.543000,4.488000,2.579000,0.016000,1
2608,0.563000,4.573000,2.587000,0.007000,1
2609,0.561000,4.410000,2.636000,0.008000,1
2610,0.595000,4.390000,2.624000,0.009000,1
2611,0.553000,4.474000,2.598000,0.008000,1
2612,0.580000,4.418000,2.563000,0.007000,1
2613,0.587000,4.447000,2.725000,0.008000,1
2614,0.596000,4.438000,2.649000,0.009000,1
2615,0.547000,4.552000,2.583000,0.007000,1
2616,0.565000,4.405000,2.624000,0.009000,1
2617,0.600000,4.258000,2.671000,0.009000,1
2618,0.591000,4.383000,2.595000,0.006000,1
2619,0.545000,4.537000,2.501000,0.006000,1
2620,0.567000,4.428000,2.647000,0.009000,1
2621,0.581000,4.436000,2.636000,0.009000,1
2622,0.564000,4.397000,2.601000,0.008000,1
2623,0.589000,4.312000,2.552000,0.006000,1
2624,0.591000,4.190000,2.655000,0.009000,1
2625,0.633000,4.452000,2.764000,0.008000,1
2626,0.559000,4.429000,2.571000,0.009000,1
2627,0.562000,4.205000,2.642000,0.008000,1
2628,0.563000,4.295000,2.739000,0.008000,1
2629,0.557000,4.524000,2.747000,0.006000,1
2630,0.613000,4.514000,2.632000,0.015000,1
2631,0.582000,4.504000,2.683000,0.008000,1
2632,0.571000,4.294000,2.733000,0.008000,1
2633,0.557000,4.406000,2.600000,0.008000,1
2634,0.596000,4.413000,2.649000,0.008000,1
2635,0.582000,5.910000,2.705000,0.009000,1
2636,0.628000,4.383000,2.640000,0.008000,1
2637,0.563000,4.365000,2.527000,0.013000,1
2638,0.550000,4.608000,2.611000,0.012000,1
2639,0.579000,4.321000,2.740000,0.009000,1
2640,0.586000,4.405000,2.561000,0.009000,1
2641,0.570000,4.674000,3.547000,0.007000,1
2642,0.608000,4.414000,2.531000,0.029000,1
2643,0.553000,4.571000,2.778000,0.008000,1
2644,0.565000,5.459000,2.637000,0.007000,1
2645,0.573000,4.505000,2.670000,0.009000,1
2646,0.570000,4.967000,2.593000,0.006000,1
2647,0.604000,4.333000,5.344000,0.006000,1
2648,0.617000,4.482000,2.589000,0.009000,1
2649,0.741000,6.070000,2.607000,0.009000,1
2650,0.599000,4.357000,2.571000,0.009000,1
2651,0.556000,4.371000,3.630000,0.007000,1
2652,0.627000,4.429000,3.680000,0.006000,1
2653,0.576000,5.593000,2.631000,0.008000,1
2654,0.659000,4.494000,2.658000,0.008000,1
2655,0.569000,4.579000,2.803000,0.008000,1
2656,0.619000,4.874000,2.958000,0.008000,1
2657,0.634000,4.467000,2.574000,0.008000,1
2658,0.592000,4.317000,2.676000,0.008000,1
2659,0.573000,4.444000,2.529000,0.009000,1
2660,0.599000,4.435000,2.543000,0.007000,1
2661,0.565000,4.375000,2.601000,0.008000,1
2662,0.589000,4.337000,2.635000,0.006000,1
2663,0.568000,4.483000,2.449000,0.014000,1
2664,0.574000,4.402000,2.591000,0.008000,1
2665,0.590000,4.163000,2.638000,0.008000,1
2666,0.586000,4.427000,2.561000,0.008000,1
2667,0.576000,4.460000,2.610000,0.013000,2
2668,0.589000,4.624000,2.635000,0.009000,2
2669,0.643000,4.334000,2.669000,0.008000,2
2670,0.539000,4.448000,2.636000,0.007000,2
2671,0.632000,4.410000,2.596000,0.009000,2
2672,0.599000,4.317000,2.695000,0.009000,2
2673,0.556000,4.460000,2.648000,0.008000,2
2674,0.558000,4.466000,2.536000,0.006000,2
2675,0.576000,4.265000,2.655000,0.009000,2
2676,0.602000,4.304000,2.689000,0.007000,2
2677,0.576000,4.552000,2.586000,0.008000,2
2678,0.581000,4.500000,2.541000,0.014000,2
2679,0.587000,4.275000,2.673000,0.009000,2
2680,0.609000,4.406000,2.653000,0.008000,2
2681,0.546000,4.459000,2.629000,0.006000,2
2682,0.564000,4.365000,2.627000,0.008000,2
2683,0.600000,4.460000,2.713000,0.008000,2
2684,0.584000,6.016000,2.534000,0.008000,2
2685,0.559000,4.512000,2.659000,0.009000,2
2686,0.633000,4.284000,2.584000,0.009000,3
2687,0.591000,4.251000,2.686000,0.009000,3
2688,0.585000,4.424000,2.556000,0.006000,3
2689,0.549000,4.463000,2.543000,0.007000,3
2690,0.568000,4.430000,2.652000,0.009000,3
2691,0.574000,4.666000,2.699000,0.008000,3
2692,0.588000,4.453000,2.730000,0.009000,3
2693,0.587000,4.545000,2.541000,0.009000,3
2694,0.574000,4.370000,2.624000,0.009000,3
2695,0.592000,4.389000,2.577000,0.007000,3
2696,0.571000,4.513000,2.611000,0.009000,3
2697,0.567000,4.390000,2.626000,0.009000,3
2698,0.610000,4.211000,2.673000,0.008000,3
2699,0.585000,4.518000,2.650000,0.008000,3
2700,0.539000,4.514000,2.603000,0.007000,3
2701,0.592000,4.383000,2.650000,0.008000,3
2702,0.580000,4.521000,2.695000,0.008000,3
2703,0.636000,4.451000,2.549000,0.006000,3
2704,0.622000,4.451000,2.565000,0.008000,3
2705,0.567000,4.440000,2.617000,0.009000,3
2706,0.594000,4.279000,2.633000,0.009000,3
2707,0.581000,4.550000,2.557000,0.009000,4
2708,0.583000,4.448000,2.758000,0.008000,4
2709,1.567000,4.726000,2.755000,0.009000,4
2710,0.634000,4.492000,4.009000,0.005000,4
2711,0.568000,4.603000,2.679000,0.008000,4
2712,0.599000,4.468000,4.250000,0.008000,4
2713,0.602000,5.038000,2.673000,0.009000,4
2714,0.580000,4.300000,3.714000,0.008000,4
2715,0.573000,5.129000,2.680000,0.008000,4
2716,1.447000,4.583000,2.732000,0.009000,4
2717,0.613000,4.474000,2.720000,0.010000,4
2718,0.634000,4.428000,2.617000,0.009000,4
2719,0.609000,4.603000,3.037000,0.008000,4
2720,0.756000,5.122000,2.952000,0.007000,4
2721,0.751000,5.206000,2.631000,0.008000,4
2722,0.600000,6.307000,2.965000,0.005000,4
2723,0.599000,4.601000,4.095000,0.007000,4
2724,1.014000,4.501000,2.674000,0.008000,4
2725,0.579000,4.420000,2.670000,0.008000,4
2726,0.583000,4.527000,2.548000,0.007000,4
2727,0.607000,5.351000,2.648000,0.008000,4
2728,0.632000,4.487000,3.149000,0.006000,4
2729,0.578000,4.366000,2.713000,0.009000,4
2730,0.552000,4.703000,2.745000,0.007000,4
2731,0.579000,4.553000,2.500000,0.007000,4
2732,0.551000,4.580000,2.693000,0.008000,4
2733,0.575000,4.284000,2.785000,0.008000,4
2734,0.584000,4.628000,3.008000,0.008000,4
2735,0.615000,4.499000,3.663000,0.006000,4
2736,0.584000,4.549000,2.642000,0.008000,5
2737,0.603000,4.785000,2.670000,0.008000,5
2738,0.605000,5.739000,2.680000,0.009000,5
2739,0.571000,4.482000,4.107000,0.009000,5
2740,0.654000,4.454000,2.551000,0.008000,6
2741,1.914000,5.261000,2.578000,0.009000,6
2742,0.642000,7.410000,2.568000,0.009000,6
2743,0.608000,5.608000,2.864000,0.008000,6
2744,0.611000,4.448000,2.690000,0.006000,6
2745,0.584000,4.609000,2.534000,0.008000,6
2746,0.603000,6.395000,2.574000,0.007000,6
2747,0.660000,4.630000,4.458000,0.006000,6
2748,0.629000,4.375000,2.525000,0.008000,6
2749,0.623000,5.068000,2.603000,0.008000,6
2750,0.604000,4.720000,2.621000,0.009000,6
2751,0.610000,4.426000,2.553000,0.007000,6
2752,0.608000,4.439000,3.672000,0.009000,6
2753,0.611000,4.383000,2.767000,0.009000,6
2754,0.569000,4.430000,2.656000,0.009000,6
2755,0.628000,4.417000,2.699000,0.010000,6
2756,0.544000,4.428000,2.677000,0.008000,6
2757,0.595000,4.404000,2.595000,0.006000,6
2758,0.581000,4.402000,2.640000,0.009000,6
2759,0.568000,4.457000,2.706000,0.008000,6
2760,0.592000,4.370000,2.630000,0.008000,6
2761,0.584000,4.501000,2.636000,0.008000,6
2762,0.580000,4.474000,2.687000,0.008000,7
2763,0.612000,4.474000,2.645000,0.009000,7
2764,0.554000,4.399000,2.656000,0.009000,7
2765,0.546000,4.373000,2.593000,0.008000,7
2766,0.613000,4.362000,2.677000,0.022000,7
2767,0.565000,4.455000,2.615000,0.009000,7
2768,0.567000,4.504000,2.557000,0.008000,7
2769,0.558000,4.348000,2.619000,0.009000,7
2770,0.551000,4.327000,2.665000,0.008000,7
2771,0.581000,4.466000,2.608000,0.007000,7
2772,0.594000,5.598000,2.579000,0.016000,7
2773,0.603000,4.461000,2.791000,0.008000,7
2774,0.562000,4.609000,3.080000,0.009000,7
2775,0.591000,4.508000,2.742000,0.015000,7
2776,0.595000,4.432000,2.632000,0.007000,7
2777,0.605000,4.363000,2.692000,0.009000,7
2778,0.604000,4.446000,3.043000,0.008000,7
2779,0.555000,6.097000,2.530000,0.006000,7
2780,0.585000,4.476000,2.616000,0.007000,7
2781,0.560000,5.995000,2.610000,0.008000,7
2782,0.635000,4.402000,2.786000,0.008000,7
2783,0.653000,5.297000,2.586000,0.007000,7
2784,0.613000,4.377000,2.646000,0.008000,7
2785,0.626000,5.816000,2.630000,0.008000,7
2786,0.623000,4.410000,3.856000,0.016000,7
2787,0.668000,4.868000,2.740000,0.008000,7
2788,0.616000,4.472000,2.630000,0.008000,7
2789,0.581000,4.445000,2.576000,0.007000,7
2790,0.594000,4.274000,2.731000,0.008000,7
2791,0.615000,4.363000,2.692000,0.008000,7
2792,0.606000,4.462000,2.501000,0.006000,7
2793,0.523000,4.532000,2.600000,0.009000,7
2794,0.644000,4.396000,2.728000,0.009000,7
2795,0.570000,4.525000,2.592000,0.008000,7
2796,0.552000,4.481000,2.533000,0.009000,7
2797,0.601000,4.336000,2.558000,0.008000,8
2798,0.571000,4.440000,2.706000,0.008000,8
2799,0.588000,4.476000,2.534000,0.008000,8
2800,0.545000,4.545000,2.565000,0.008000,8
2801,0.572000,4.141000,2.660000,0.008000,8
2802,0.559000,4.305000,2.710000,0.008000,8
2803,0.547000,4.435000,2.480000,0.009000,8
2804,0.535000,4.437000,2.570000,0.009000,8
2805,0.572000,4.337000,2.747000,0.008000,8
2806,0.590000,4.482000,2.707000,0.009000,8
2807,0.539000,4.515000,2.657000,0.009000,8
2808,0.379000,4.321000,2.651000,0.009000,8
2809,0.579000,4.400000,2.840000,0.009000,8
2810,0.557000,4.462000,2.603000,0.008000,8
2811,0.569000,4.480000,2.651000,0.007000,8
2812,0.623000,4.316000,7.481000,0.008000,8
2813,0.559000,4.556000,2.546000,0.009000,8
2814,0.576000,4.331000,2.662000,0.008000,8
2815,0.549000,4.499000,2.736000,0.008000,8
2816,0.579000,4.385000,2.647000,0.010000,8
2817,0.589000,4.465000,2.676000,0.008000,9
2818,0.575000,4.185000,2.798000,0.008000,9
2819,0.563000,4.382000,2.719000,0.008000,9
2820,0.575000,4.530000,2.521000,0.006000,9
2821,0.532000,4.559000,2.590000,0.009000,9
2822,0.581000,4.325000,2.785000,0.008000,9
2823,0.572000,4.429000,2.604000,0.008000,9
2824,0.548000,4.548000,2.564000,0.009000,9
2825,0.615000,4.269000,2.694000,0.009000,9
2826,0.557000,4.469000,9.853000,0.009000,9
2827,0.601000,4.401000,2.643000,0.008000,9
2828,0.592000,4.170000,2.631000,0.009000,9
2829,0.579000,4.340000,2.727000,0.009000,9
2830,0.535000,4.438000,2.493000,0.008000,9
2831,0.531000,4.587000,2.644000,0.008000,9
2832,0.623000,4.363000,2.750000,0.009000,9
2833,0.557000,4.502000,2.668000,0.009000,9
2834,0.584000,4.525000,2.603000,0.008000,9
2835,0.599000,4.854000,2.567000,0.009000,9
2836,0.594000,4.350000,2.751000,0.008000,9
2837,0.569000,4.649000,2.664000,0.008000,9
2838,0.606000,4.459000,2.710000,0.006000,9
2839,0.605000,4.687000,2.744000,0.009000,9
2840,0.570000,4.416000,2.675000,0.007000,9
2841,0.589000,4.507000,2.700000,0.008000,9
2842,2.169000,6.518000,2.663000,0.008000,9
2843,0.573000,4.542000,2.759000,0.009000,9
2844,0.568000,4.435000,2.658000,0.007000,9
2845,0.561000,5.004000,2.589000,0.008000,9
2846,0.581000,4.505000,2.518000,0.008000,9
2847,0.559000,4.540000,4.198000,0.011000,9
2848,0.605000,4.515000,2.531000,0.008000,9
2849,0.595000,4.712000,2.796000,0.009000,9
2850,0.600000,4.419000,2.691000,0.009000,9
2851,0.639000,4.529000,2.595000,0.013000,9
2852,0.572000,4.556000,2.675000,0.009000,9
2853,0.600000,4.223000,2.759000,0.008000,9
2854,0.582000,4.408000,2.685000,0.008000,9
2855,0.536000,4.420000,2.559000,0.006000,9
2856,0.545000,4.360000,2.601000,0.009000,9
2857,0.573000,4.357000,2.709000,0.009000,9
2858,0.606000,4.469000,2.561000,0.006000,9
2859,0.605000,4.504000,2.554000,0.007000,10
2860,0.596000,4.080000,2.633000,0.008000,10
2861,0.561000,4.339000,2.633000,0.009000,10
2862,0.570000,4.428000,2.531000,0.007000,10
2863,0.552000,4.325000,2.603000,0.009000,10
2864,0.590000,4.203000,2.774000,0.008000,10
2865,0.585000,4.444000,2.727000,0.007000,11
2866,0.531000,4.454000,2.561000,0.008000,11
2867,0.588000,4.193000,2.582000,0.009000,11
2868,0.582000,4.381000,2.657000,0.008000,11
2869,0.585000,4.464000,2.654000,0.008000,11
2870,0.553000,4.495000,2.600000,0.010000,11
2871,0.577000,4.337000,2.694000,0.008000,11
2872,0.619000,4.393000,2.700000,0.009000,11
2873,0.621000,4.488000,2.480000,0.010000,11
2874,0.536000,4.481000,2.566000,0.009000,11
2875,0.596000,4.263000,2.740000,0.009000,11
2876,0.558000,4.426000,2.828000,0.007000,11
2877,0.634000,4.438000,2.640000,0.006000,11
2878,0.522000,4.572000,2.744000,0.008000,11
2879,0.579000,4.339000,2.730000,0.008000,11
2880,0.571000,4.466000,2.596000,0.008000,11
2881,0.525000,4.524000,2.601000,0.010000,11
2882,0.542000,4.290000,2.588000,0.009000,11
2883,0.568000,4.414000,2.704000,0.009000,11
2884,0.557000,4.441000,2.539000,0.008000,11
2885,0.537000,4.508000,2.580000,0.008000,11
2886,0.577000,4.196000,2.675000,0.008000,11
2887,0.565000,4.408000,2.730000,0.008000,11
2888,0.575000,4.469000,2.492000,0.009000,11
2889,0.530000,4.477000,2.576000,0.009000,11
2890,0.571000,4.324000,2.711000,0.008000,11
2891,0.565000,4.479000,2.634000,0.009000,11
2892,0.562000,4.484000,2.577000,0.008000,11
2893,0.512000,4.350000,2.590000,0.008000,11
2894,0.583000,4.359000,2.707000,0.008000,11
2895,0.544000,4.375000,2.430000,0.008000,12
2896,0.527000,4.465000,2.575000,0.008000,12
2897,0.565000,4.098000,2.610000,0.009000,12
2898,0.569000,4.450000,2.769000,0.008000,12
2899,0.619000,4.495000,2.466000,0.009000,12
2900,0.623000,4.431000,2.658000,0.008000,12
2901,0.572000,4.407000,2.727000,0.008000,12
2902,0.553000,4.311000,2.683000,0.008000,12
2903,0.563000,4.457000,2.549000,0.008000,12
2904,0.609000,4.234000,2.724000,0.008000,12
2905,0.580000,4.706000,2.653000,0.008000,12
2906,0.616000,4.297000,2.749000,0.007000,13
2907,0.581000,6.236000,2.751000,0.009000,13
2908,0.584000,7.763000,2.698000,0.007000,13
2909,0.552000,4.509000,3.566000,0.007000,13
2910,0.786000,4.824000,2.552000,0.006000,13
2911,0.557000,4.675000,2.669000,0.015000,13
2912,0.584000,4.456000,2.597000,0.008000,13
2913,0.595000,5.734000,2.650000,0.009000,13
2914,0.630000,6.036000,2.586000,0.006000,13
2915,0.561000,4.444000,2.579000,0.009000,13
2916,0.591000,4.413000,2.669000,0.009000,13
2917,0.583000,4.414000,2.639000,0.008000,13
2918,0.593000,6.053000,2.651000,0.006000,14
2919,0.652000,5.323000,2.873000,0.007000,14
2920,0.606000,4.428000,2.646000,0.008000,14
2921,0.566000,4.401000,2.643000,0.007000,14
2922,0.557000,4.469000,2.609000,0.008000,14
2923,0.577000,4.480000,2.721000,0.008000,14
2924,0.557000,6.371000,2.650000,0.008000,14
2925,0.584000,4.554000,2.662000,0.008000,14
2926,0.664000,4.336000,2.567000,0.009000,14
2927,0.599000,4.349000,2.625000,0.009000,14
2928,0.590000,4.441000,2.762000,0.009000,14
2929,0.593000,5.833000,3.970000,0.007000,14
2930,0.577000,4.608000,2.588000,0.013000,14
2931,0.587000,4.506000,2.632000,0.008000,14
2932,0.583000,4.236000,2.657000,0.008000,14
2933,0.568000,4.545000,2.653000,0.008000,14
2934,0.603000,4.401000,2.551000,0.007000,14
2935,0.579000,4.432000,2.616000,0.009000,14
2936,0.595000,4.392000,2.691000,0.008000,14
2937,0.564000,4.458000,2.692000,0.008000,14
2938,0.570000,4.404000,2.617000,0.009000,14
2939,0.573000,4.284000,2.654000,0.009000,14
2940,0.598000,4.407000,2.654000,0.012000,14
2941,0.561000,4.470000,2.487000,0.006000,14
2942,0.557000,4.548000,2.606000,0.009000,14
2943,0.565000,4.165000,2.640000,0.009000,14
2944,0.567000,5.049000,2.665000,0.009000,14
2945,0.583000,4.513000,2.504000,0.013000,15
2946,0.578000,4.490000,2.669000,0.009000,15
2947,0.576000,4.407000,2.731000,0.008000,15
2948,0.571000,4.498000,2.553000,0.008000,15
2949,0.589000,4.381000,2.584000,0.006000,15
2950,0.725000,4.664000,2.837000,0.008000,15
2951,0.638000,4.721000,2.787000,0.008000,15
2952,0.620000,4.596000,2.648000,0.008000,15
2953,0.573000,4.503000,2.644000,0.008000,15
2954,0.579000,4.389000,2.718000,0.007000,15
2955,0.632000,4.337000,2.690000,0.008000,15
2956,0.542000,4.335000,2.591000,0.008000,15
2957,0.543000,4.583000,2.708000,0.006000,15
2958,0.689000,4.541000,2.610000,0.008000,15
2959,0.613000,4.687000,2.648000,0.009000,15
2960,0.585000,4.527000,2.558000,0.008000,15
2961,0.551000,4.559000,2.549000,0.007000,15
2962,0.572000,4.449000,2.638000,0.008000,15
2963,0.552000,4.371000,2.682000,0.009000,15
2964,0.578000,4.788000,2.852000,0.008000,15
2965,0.618000,4.583000,3.527000,0.007000,15
2966,0.547000,4.459000,2.604000,0.008000,15
2967,0.613000,4.371000,2.729000,0.008000,15
2968,0.560000,4.435000,2.543000,0.009000,15
2969,0.549000,4.521000,2.699000,0.008000,15
2970,0.678000,4.358000,2.603000,0.009000,15
2971,0.580000,4.732000,2.697000,0.008000,15
2972,0.583000,4.527000,2.652000,0.009000,15
2973,0.547000,4.523000,2.622000,0.008000,15
2974,0.606000,4.948000,2.652000,0.008000,15
2975,0.609000,4.667000,2.862000,0.009000,15
2976,0.593000,4.711000,2.480000,0.007000,15
2977,0.582000,4.536000,2.585000,0.007000,15
2978,1.150000,4.570000,2.573000,0.014000,15
2979,0.581000,4.403000,2.729000,0.009000,15
2980,0.570000,4.434000,2.659000,0.009000,15
2981,0.579000,4.501000,2.746000,0.008000,15
2982,1.544000,4.478000,2.683000,0.007000,15
2983,2.371000,5.925000,2.588000,0.007000,15
2984,0.577000,5.039000,2.628000,0.008000,15
2985,0.611000,5.305000,2.720000,0.008000,15
2986,0.588000,4.476000,2.567000,0.007000,15
2987,0.581000,4.383000,2.592000,0.009000,15
2988,0.556000,4.291000,2.671000,0.009000,15
2989,0.580000,4.407000,2.572000,0.008000,15
2990,0.536000,4.521000,2.642000,0.007000,15
2991,2.182000,5.439000,2.604000,0.009000,15
2992,0.602000,4.362000,2.673000,0.008000,15
2993,0.594000,4.454000,2.637000,0.008000,15
2994,0.548000,4.453000,2.540000,0.008000,15
2995,0.567000,4.322000,2.674000,0.009000,15
2996,0.594000,4.388000,2.568000,0.006000,15
2997,0.555000,4.527000,2.601000,0.009000,15
2998,0.580000,4.451000,3.631000,0.007000,15
2999,1.758000,6.087000,2.825000,0.008000,15
3000,1.215000,4.866000,2.930000,0.008000,15
3001,0.581000,4.483000,3.033000,0.010000,16
3002,0.574000,4.500000,2.563000,0.009000,16
3003,0.575000,4.240000,2.595000,0.009000,16
3004,0.575000,4.104000,2.813000,0.009000,16
3005,0.589000,4.437000,2.517000,0.009000,16
3006,0.532000,4.535000,2.498000,0.007000,16
3007,0.537000,9.640000,2.795000,0.007000,16
3008,0.600000,4.525000,2.492000,0.006000,16
3009,0.551000,4.523000,2.596000,0.009000,16
3010,0.569000,4.577000,2.757000,0.009000,16
3011,0.612000,4.625000,2.775000,0.007000,16
3012,0.551000,4.702000,2.616000,0.011000,16
3013,0.595000,4.691000,2.718000,0.007000,16
3014,0.677000,5.302000,2.766000,0.008000,16
3015,0.605000,4.613000,2.858000,0.007000,17
3016,0.617000,4.842000,2.663000,0.008000,17
3017,0.567000,4.664000,2.765000,0.009000,17
3018,0.567000,4.489000,2.809000,0.009000,17
3019,0.646000,4.647000,2.847000,0.007000,17
3020,0.642000,4.904000,2.915000,0.007000,17
3021,0.572000,4.638000,2.652000,0.011000,17
3022,0.633000,4.878000,2.777000,0.007000,17
3023,0.617000,4.598000,2.786000,0.008000,17
3024,0.622000,4.456000,2.753000,0.007000,17
3025,0.584000,4.478000,2.577000,0.011000,17
3026,0.540000,4.464000,2.605000,0.009000,17
3027,0.591000,4.393000,2.638000,0.009000,17
3028,0.564000,4.400000,2.730000,0.008000,17
3029,0.552000,4.487000,2.576000,0.006000,17
3030,0.568000,4.577000,2.680000,0.008000,17
3031,0.584000,4.494000,2.690000,0.008000,17
3032,0.574000,4.439000,2.703000,0.009000,17
3033,0.563000,4.443000,2.570000,0.009000,17
3034,0.540000,4.295000,2.607000,0.008000,17
3035,0.607000,4.545000,2.820000,0.008000,17
3036,0.591000,4.399000,2.676000,0.009000,17
3037,0.608000,4.561000,3.719000,0.005000,17
3038,0.629000,4.783000,3.312000,0.008000,17
