iteration,temps_total_ms,temps_fourmis_ms,temps_evap_ms,temps_update_ms,food_quantity
2821,0.9880,0.8890,0.0990,0.0000,9
2822,0.9850,0.8880,0.0970,0.0000,9
2823,0.9990,0.9020,0.0960,0.0010,9
2824,1.0210,0.9240,0.0970,0.0000,9
2825,1.0000,0.8900,0.1090,0.0010,9
2826,0.9970,0.9000,0.0970,0.0000,9
2827,1.0090,0.9120,0.0960,0.0010,9
2828,0.9940,0.8970,0.0970,0.0000,9
2829,1.0020,0.9050,0.0960,0.0010,9
2830,0.9930,0.8970,0.0960,0.0000,9
2831,1.0520,0.9410,0.1110,0.0000,9
2832,0.9960,0.8990,0.0960,0.0010,9
2833,1.0120,0.9150,0.0960,0.0010,9
2834,1.0000,0.9030,0.0960,0.0010,9
2835,0.9980,0.9010,0.0960,0.0010,9
2836,0.9990,0.9020,0.0960,0.0010,9
2837,0.9980,0.8980,0.0990,0.0010,9
2838,0.9970,0.8940,0.1030,0.0000,9
2839,0.9910,0.8940,0.0970,0.0000,9
2840,1.0820,0.9850,0.0960,0.0010,9
2841,1.0050,0.9080,0.0960,0.0010,9
2842,0.9990,0.8900,0.1080,0.0010,9
2843,1.0120,0.9150,0.0960,0.0010,9
2844,0.9920,0.8960,0.0960,0.0000,9
2845,0.9920,0.8950,0.0960,0.0010,9
2846,0.9890,0.8920,0.0970,0.0000,9
2847,1.0240,0.9050,0.1180,0.0010,9
2848,1.0000,0.9030,0.0960,0.0010,9
2849,0.9920,0.8950,0.0960,0.0010,9
2850,1.0150,0.9180,0.0960,0.0010,9
2851,0.9940,0.8970,0.0960,0.0010,9
2852,0.9910,0.8940,0.0960,0.0010,9
2853,1.0000,0.9030,0.0960,0.0010,9
2854,0.9970,0.9000,0.0970,0.0000,9
2855,1.0390,0.9380,0.1000,0.0010,9
2856,0.9950,0.8980,0.0960,0.0010,9
2857,0.9950,0.8980,0.0960,0.0010,9
2858,1.0100,0.9140,0.0960,0.0000,9
2859,0.9950,0.8980,0.0960,0.0010,10
2860,0.9970,0.9000,0.0960,0.0010,10
2861,0.9950,0.8980,0.0960,0.0010,10
2862,0.9920,0.8960,0.0960,0.0000,10
2863,1.0080,0.9100,0.0970,0.0010,10
2864,1.0080,0.9110,0.0970,0.0000,10
2865,0.9960,0.8980,0.0970,0.0010,11
2866,1.0240,0.9270,0.0960,0.0010,11
2867,1.0130,0.9160,0.0970,0.0000,11
2868,1.0110,0.9120,0.0980,0.0010,11
2869,1.0170,0.9170,0.1000,0.0000,11
2870,1.0210,0.9220,0.0980,0.0010,11
2871,1.0350,0.9180,0.1170,0.0000,11
2872,1.0040,0.9040,0.0990,0.0010,11
2873,1.0170,0.9180,0.0980,0.0010,11
2874,1.0320,0.9210,0.1110,0.0000,11
2875,1.0000,0.9000,0.0990,0.0010,11
2876,1.0120,0.9130,0.0990,0.0000,11
2877,1.0080,0.9090,0.0990,0.0000,11
2878,1.0270,0.9300,0.0960,0.0010,11
2879,1.0080,0.9110,0.0960,0.0010,11
2880,1.0080,0.9050,0.1030,0.0000,11
2881,1.0060,0.9020,0.1030,0.0010,11
2882,1.0090,0.9120,0.0970,0.0000,11
2883,1.0190,0.9150,0.1040,0.0000,11
2884,0.9980,0.9010,0.0960,0.0010,11
2885,1.0020,0.8970,0.1040,0.0010,11
2886,0.9990,0.9020,0.0960,0.0010,11
2887,1.0100,0.9140,0.0960,0.0000,11
2888,0.9940,0.8970,0.0960,0.0010,11
2889,1.0080,0.9120,0.0960,0.0000,11
2890,1.0010,0.9050,0.0960,0.0000,11
2891,1.0360,0.9390,0.0960,0.0010,11
2892,1.0410,0.9440,0.0960,0.0010,11
2893,0.9970,0.8990,0.0970,0.0010,11
2894,1.0340,0.9370,0.0970,0.0000,11
2895,1.0420,0.9280,0.1130,0.0010,12
2896,1.0260,0.9290,0.0970,0.0000,12
2897,1.0110,0.9140,0.0960,0.0010,12
2898,1.0110,0.9140,0.0960,0.0010,12
2899,1.0270,0.9280,0.0980,0.0010,12
2900,1.0130,0.9150,0.0980,0.0000,12
2901,1.0540,0.9580,0.0960,0.0000,12
2902,0.9980,0.9010,0.0960,0.0010,12
2903,1.0300,0.9300,0.1000,0.0000,12
2904,1.0280,0.9310,0.0970,0.0000,12
2905,0.9940,0.8940,0.0990,0.0010,12
2906,0.9970,0.9000,0.0960,0.0010,13
2907,1.0440,0.9260,0.1180,0.0000,13
2908,0.9940,0.8970,0.0960,0.0010,13
2909,0.9950,0.8990,0.0960,0.0000,13
2910,0.9950,0.8960,0.0990,0.0000,13
2911,1.0090,0.9130,0.0960,0.0000,13
2912,0.9910,0.8950,0.0960,0.0000,13
2913,0.9930,0.8950,0.0970,0.0010,13
2914,0.9890,0.8920,0.0960,0.0010,13
2915,1.0090,0.9130,0.0960,0.0000,13
2916,1.0070,0.9100,0.0970,0.0000,13
2917,0.9970,0.9000,0.0970,0.0000,13
2918,0.9930,0.8960,0.0960,0.0010,14
2919,1.0080,0.9110,0.0970,0.0000,14
2920,0.9910,0.8940,0.0970,0.0000,14
2921,0.9990,0.9020,0.0960,0.0010,14
2922,0.9920,0.8950,0.0970,0.0000,14
2923,0.9950,0.8980,0.0960,0.0010,14
2924,1.0130,0.9160,0.0960,0.0010,14
2925,0.9950,0.8980,0.0970,0.0000,14
2926,0.9910,0.8940,0.0970,0.0000,14
2927,1.0160,0.9190,0.0960,0.0010,14
2928,0.9890,0.8920,0.0960,0.0010,14
2929,0.9920,0.8950,0.0960,0.0010,14
2930,0.9890,0.8920,0.0960,0.0010,14
2931,0.9910,0.8950,0.0960,0.0000,14
2932,1.0030,0.9070,0.0960,0.0000,14
2933,0.9880,0.8910,0.0970,0.0000,14
2934,1.0110,0.9150,0.0960,0.0000,14
2935,1.0150,0.9180,0.0970,0.0000,14
2936,0.9990,0.9020,0.0970,0.0000,14
2937,0.9950,0.8990,0.0960,0.0000,14
2938,0.9950,0.8990,0.0960,0.0000,14
2939,1.0100,0.9130,0.0960,0.0010,14
2940,0.9910,0.8950,0.0960,0.0000,14
2941,1.0060,0.9100,0.0960,0.0000,14
2942,0.9870,0.8900,0.0970,0.0000,14
2943,0.9910,0.8940,0.0960,0.0010,14
2944,0.9900,0.8920,0.0970,0.0010,14
2945,0.9920,0.8950,0.0960,0.0010,15
2946,0.9870,0.8900,0.0960,0.0010,15
2947,0.9950,0.8960,0.0990,0.0000,15
2948,1.0090,0.9110,0.0970,0.0010,15
2949,1.0170,0.9170,0.0990,0.0010,15
2950,0.9990,0.8990,0.1000,0.0000,15
2951,1.0160,0.9140,0.1010,0.0010,15
2952,1.0020,0.9040,0.0970,0.0010,15
2953,1.0210,0.9210,0.0990,0.0010,15
2954,1.0050,0.9070,0.0980,0.0000,15
2955,1.0090,0.9060,0.1020,0.0010,15
2956,1.0120,0.9080,0.1040,0.0000,15
2957,1.0230,0.9210,0.1010,0.0010,15
2958,1.0080,0.9020,0.1060,0.0000,15
2959,1.0400,0.9340,0.1050,0.0010,15
2960,0.9930,0.8960,0.0970,0.0000,15
2961,1.0030,0.9060,0.0960,0.0010,15
2962,1.0250,0.9200,0.1050,0.0000,15
2963,0.9930,0.8960,0.0970,0.0000,15
2964,1.0280,0.9280,0.1000,0.0000,15
2965,1.0420,0.9310,0.1100,0.0010,15
2966,1.0290,0.9310,0.0980,0.0000,15
2967,1.0420,0.9420,0.0990,0.0010,15
2968,1.0220,0.9220,0.1000,0.0000,15
2969,1.0180,0.9180,0.1000,0.0000,15
2970,1.0150,0.9140,0.1000,0.0010,15
2971,1.0180,0.9170,0.1010,0.0000,15
2972,1.0150,0.9120,0.1020,0.0010,15
2973,1.0150,0.9100,0.1040,0.0010,15
2974,1.0160,0.9140,0.1010,0.0010,15
2975,1.0280,0.9260,0.1010,0.0010,15
2976,1.0300,0.9270,0.1020,0.0010,15
2977,1.0270,0.9210,0.1050,0.0010,15
2978,1.0100,0.9060,0.1030,0.0010,15
2979,1.0240,0.9180,0.1060,0.0000,15
2980,1.0260,0.9210,0.1050,0.0000,15
2981,1.0030,0.9000,0.1030,0.0000,15
2982,1.0410,0.9360,0.1050,0.0000,15
2983,1.0080,0.9110,0.0960,0.0010,15
2984,1.0310,0.9350,0.0960,0.0000,15
2985,1.0200,0.9170,0.1030,0.0000,15
2986,1.0150,0.9130,0.1020,0.0000,15
2987,1.0340,0.9150,0.1190,0.0000,15
2988,1.0160,0.9190,0.0960,0.0010,15
2989,0.9890,0.8890,0.0990,0.0010,15
2990,1.0270,0.9280,0.0980,0.0010,15
2991,1.0340,0.9350,0.0990,0.0000,15
2992,1.0180,0.9150,0.1020,0.0010,15
2993,1.0270,0.9260,0.1010,0.0000,15
2994,1.0150,0.9100,0.1040,0.0010,15
2995,1.0270,0.9210,0.1050,0.0010,15
2996,1.0150,0.9140,0.1000,0.0010,15
2997,1.0240,0.9220,0.1010,0.0010,15
2998,1.0340,0.9310,0.1020,0.0010,15
2999,1.0420,0.9390,0.1030,0.0000,15
3000,1.0250,0.9160,0.1080,0.0010,15
3001,1.0220,0.9160,0.1050,0.0010,16
3002,1.0310,0.9250,0.1050,0.0010,16
3003,1.0260,0.9200,0.1050,0.0010,16
3004,1.0210,0.9150,0.1050,0.0010,16
3005,1.0210,0.9160,0.1050,0.0000,16
3006,1.0280,0.9240,0.1030,0.0010,16
3007,1.0030,0.9040,0.0980,0.0010,16
3008,1.0460,0.9450,0.1010,0.0000,16
3009,1.0290,0.9270,0.1010,0.0010,16
3010,1.0250,0.9230,0.1010,0.0010,16
3011,1.0300,0.9290,0.1000,0.0010,16
3012,1.0280,0.9200,0.1080,0.0000,16
3013,1.0290,0.9230,0.1050,0.0010,16
3014,1.0510,0.9320,0.1190,0.0000,16
3015,1.0220,0.9170,0.1050,0.0000,17
3016,1.0100,0.9070,0.1030,0.0000,17
3017,1.0110,0.9090,0.1010,0.0010,17
3018,1.0260,0.9210,0.1040,0.0010,17
3019,1.0290,0.9230,0.1050,0.0010,17
3020,1.0280,0.9220,0.1060,0.0000,17
3021,1.0290,0.9210,0.1080,0.0000,17
3022,1.0430,0.9370,0.1060,0.0000,17
3023,0.9940,0.8970,0.0970,0.0000,17
3024,1.0480,0.9510,0.0970,0.0000,17
3025,1.0300,0.9290,0.1010,0.0000,17
3026,1.0300,0.9310,0.0990,0.0000,17
3027,1.0290,0.9270,0.1020,0.0000,17
3028,1.0270,0.9240,0.1020,0.0010,17
3029,1.0220,0.9230,0.0990,0.0000,17
3030,1.0380,0.9370,0.1000,0.0010,17
3031,1.0200,0.9190,0.1010,0.0000,17
3032,1.0200,0.9170,0.1020,0.0010,17
3033,1.0240,0.9180,0.1050,0.0010,17
3034,1.0220,0.9160,0.1050,0.0010,17
3035,1.0210,0.9150,0.1060,0.0000,17
3036,1.0320,0.9260,0.1050,0.0010,17
3037,1.0260,0.9180,0.1080,0.0000,17
3038,1.0360,0.9300,0.1050,0.0010,17
3039,1.0330,0.9270,0.1050,0.0010,17
3040,1.0280,0.9230,0.1040,0.0010,17
3041,1.0320,0.9260,0.1050,0.0010,17
3042,1.0440,0.9430,0.1010,0.0000,17
3043,1.0270,0.9280,0.0980,0.0010,17
3044,1.0230,0.9260,0.0970,0.0000,17
3045,1.0220,0.9250,0.0960,0.0010,17
3046,1.0350,0.9380,0.0970,0.0000,17
3047,1.0260,0.9290,0.0970,0.0000,17
3048,1.0110,0.9070,0.1030,0.0010,17
3049,1.0250,0.9190,0.1050,0.0010,17
3050,1.0210,0.9160,0.1040,0.0010,17
3051,1.0240,0.9170,0.1050,0.0010,17
3052,1.0270,0.9210,0.1050,0.0000,17
3053,1.0230,0.9180,0.1050,0.0000,17
3054,1.0360,0.9300,0.1050,0.0010,17
3055,1.0250,0.9190,0.1050,0.0010,17
3056,1.0210,0.9150,0.1050,0.0010,17
3057,1.0240,0.9180,0.1050,0.0010,17
3058,1.0250,0.9190,0.1060,0.0000,17
3059,1.0190,0.9150,0.1040,0.0000,18
3060,1.0300,0.9240,0.1050,0.0010,19
3061,1.0340,0.9310,0.1020,0.0010,19
3062,1.0430,0.9440,0.0980,0.0010,19
3063,1.0240,0.9270,0.0960,0.0010,19
3064,1.0260,0.9290,0.0970,0.0000,19
3065,1.0240,0.9250,0.0980,0.0010,19
3066,1.0270,0.9220,0.1040,0.0010,19
3067,1.0240,0.9190,0.1050,0.0000,19
3068,1.0250,0.9200,0.1050,0.0000,19
3069,1.0240,0.9180,0.1050,0.0010,19
3070,1.0450,0.9420,0.1020,0.0010,19
3071,1.0350,0.9290,0.1050,0.0010,19
3072,1.0250,0.9190,0.1050,0.0010,19
3073,1.0250,0.9200,0.1040,0.0010,19
3074,1.0250,0.9200,0.1050,0.0000,19
3075,1.0220,0.9160,0.1050,0.0010,19
3076,1.0200,0.9140,0.1050,0.0010,19
3077,1.0360,0.9160,0.1190,0.0010,19
3078,1.0200,0.9150,0.1040,0.0010,19
3079,1.0200,0.9170,0.1020,0.0010,19
3080,1.0190,0.9190,0.1000,0.0000,19
3081,1.0320,0.9340,0.0980,0.0000,19
3082,1.0440,0.9470,0.0960,0.0010,19
3083,1.0240,0.9270,0.0960,0.0010,19
3084,1.0260,0.9300,0.0960,0.0000,19
3085,1.0340,0.9330,0.1000,0.0010,19
3086,1.0230,0.9180,0.1050,0.0000,19
3087,1.0270,0.9210,0.1050,0.0010,19
3088,1.0300,0.9240,0.1050,0.0010,19
3089,1.0240,0.9180,0.1060,0.0000,19
3090,1.0360,0.9260,0.1100,0.0000,19
3091,1.0280,0.9230,0.1050,0.0000,19
3092,1.0310,0.9250,0.1060,0.0000,19
3093,1.0430,0.9370,0.1050,0.0010,19
3094,1.0260,0.9200,0.1050,0.0010,19
3095,1.0230,0.9180,0.1040,0.0010,19
3096,1.0170,0.9140,0.1030,0.0000,19
3097,1.0190,0.9170,0.1010,0.0010,19
3098,1.0200,0.9180,0.1010,0.0010,19
3099,1.0220,0.9250,0.0960,0.0010,19
3100,1.0200,0.9240,0.0960,0.0000,19
3101,1.0370,0.9400,0.0960,0.0010,19
3102,1.0240,0.9280,0.0960,0.0000,19
3103,1.0190,0.9130,0.1050,0.0010,19
3104,1.0240,0.9190,0.1050,0.0000,19
3105,1.0270,0.9210,0.1050,0.0000,19
3106,1.0250,0.9190,0.1050,0.0010,19
3107,1.0300,0.9240,0.1050,0.0010,19
3108,1.0240,0.9180,0.1050,0.0010,19
3109,1.0370,0.9320,0.1050,0.0000,19
3110,1.0310,0.9230,0.1070,0.0010,19
3111,1.0250,0.9190,0.1050,0.0010,19
3112,1.0220,0.9160,0.1050,0.0010,19
3113,1.0200,0.9140,0.1050,0.0010,20
3114,1.0240,0.9180,0.1050,0.0010,21
3115,1.0220,0.9170,0.1040,0.0010,21
3116,1.0180,0.9150,0.1030,0.0000,22
3117,1.0460,0.9460,0.0990,0.0010,22
3118,1.0260,0.9280,0.0970,0.0010,22
3119,1.0210,0.9240,0.0960,0.0010,24
3120,0.9980,0.8970,0.1000,0.0010,24
3121,1.0240,0.9210,0.1030,0.0000,24
3122,1.0240,0.9200,0.1030,0.0010,24
3123,1.0290,0.9230,0.1060,0.0000,25
3124,1.0360,0.9300,0.1050,0.0010,25
3125,1.0440,0.9380,0.1060,0.0000,25
3126,1.0280,0.9220,0.1050,0.0010,25
3127,1.0250,0.9190,0.1050,0.0010,25
3128,1.0280,0.9230,0.1050,0.0000,25
3129,1.0330,0.9240,0.1080,0.0010,25
3130,1.0430,0.9370,0.1050,0.0010,25
3131,1.0260,0.9200,0.1050,0.0010,25
3132,1.0400,0.9210,0.1190,0.0000,25
3133,1.0240,0.9210,0.1020,0.0010,25
3134,1.0210,0.9210,0.1000,0.0000,25
3135,0.9910,0.8900,0.1000,0.0010,26
3136,1.0270,0.9260,0.1010,0.0000,26
3137,1.0290,0.9270,0.1010,0.0010,26
3138,1.0290,0.9260,0.1020,0.0010,26
3139,1.0380,0.9340,0.1030,0.0000,26
3140,1.0390,0.9350,0.1030,0.0010,27
3141,1.0360,0.9300,0.1050,0.0010,27
3142,1.0260,0.9210,0.1050,0.0000,27
3143,1.0250,0.9190,0.1050,0.0010,28
3144,1.0250,0.9190,0.1050,0.0010,29
3145,1.0210,0.9160,0.1050,0.0000,29
3146,1.0220,0.9170,0.1050,0.0000,29
3147,1.0230,0.9170,0.1050,0.0010,29
3148,1.0400,0.9350,0.1040,0.0010,29
3149,1.0280,0.9220,0.1050,0.0010,29
3150,1.0250,0.9200,0.1050,0.0000,29
3151,1.0220,0.9180,0.1040,0.0000,29
3152,1.0200,0.9170,0.1020,0.0010,29
3153,1.0370,0.9370,0.0990,0.0010,29
3154,1.0210,0.9240,0.0970,0.0000,30
3155,1.0220,0.9250,0.0960,0.0010,30
3156,1.0370,0.9400,0.0960,0.0010,30
3157,1.0220,0.9250,0.0960,0.0010,30
3158,1.0080,0.9030,0.1040,0.0010,30
3159,1.0390,0.9420,0.0970,0.0000,30
3160,0.9950,0.8950,0.0990,0.0010,31
3161,0.9920,0.8960,0.0960,0.0000,31
3162,0.9990,0.8990,0.0990,0.0010,31
3163,0.9940,0.8940,0.0990,0.0010,31
3164,1.0210,0.9070,0.1140,0.0000,32
3165,0.9890,0.8920,0.0960,0.0010,33
3166,0.9940,0.8970,0.0970,0.0000,33
3167,0.9910,0.8940,0.0960,0.0000,33
3168,1.0050,0.9080,0.0970,0.0000,33
3169,0.9950,0.8980,0.0960,0.0010,33
3170,0.9900,0.8930,0.0960,0.0010,33
3171,0.9960,0.8990,0.0960,0.0010,33
3172,1.0010,0.9050,0.0960,0.0000,33
3173,0.9850,0.8870,0.0970,0.0010,33
3174,1.0020,0.9040,0.0970,0.0010,33
3175,1.0020,0.9040,0.0970,0.0010,33
3176,1.0190,0.9220,0.0960,0.0010,33
3177,1.0010,0.9030,0.0970,0.0010,33
3178,1.0060,0.9080,0.0980,0.0000,33
3179,1.0050,0.9060,0.0990,0.0000,33
3180,1.0160,0.9150,0.1000,0.0010,33
3181,0.9980,0.9000,0.0970,0.0010,34
3182,1.0040,0.9050,0.0980,0.0010,34
3183,1.0110,0.9120,0.0980,0.0010,35
3184,1.0150,0.9170,0.0970,0.0010,35
3185,1.0040,0.9050,0.0980,0.0010,35
3186,1.0100,0.9120,0.0980,0.0000,35
3187,1.0050,0.9060,0.0990,0.0000,35
3188,1.0160,0.9140,0.1010,0.0010,35
3189,1.0040,0.9050,0.0980,0.0010,35
3190,1.0140,0.9170,0.0970,0.0000,35
3191,0.9850,0.8860,0.0990,0.0000,35
3192,1.0040,0.9060,0.0970,0.0010,35
3193,1.0040,0.9050,0.0980,0.0010,36
3194,1.0000,0.9020,0.0980,0.0000,37
3195,1.0000,0.9010,0.0990,0.0000,37
3196,1.0110,0.9110,0.0990,0.0010,37
3197,0.9990,0.8990,0.0990,0.0010,37
3198,0.9980,0.8960,0.1020,0.0000,38
3199,0.9980,0.8980,0.0990,0.0010,38
3200,1.0020,0.9020,0.0990,0.0010,38
3201,0.9980,0.8980,0.0990,0.0010,38
3202,1.0130,0.9150,0.0980,0.0000,38
3203,0.9940,0.8960,0.0970,0.0010,38
3204,1.0150,0.9040,0.1100,0.0010,39
3205,1.0150,0.9160,0.0990,0.0000,39
3206,1.0020,0.9030,0.0990,0.0000,39
3207,1.0040,0.9010,0.1020,0.0010,39
3208,1.0120,0.9030,0.1080,0.0010,40
3209,0.9980,0.8990,0.0980,0.0010,41
3210,0.9980,0.8970,0.1000,0.0010,41
3211,0.9990,0.8960,0.1020,0.0010,41
3212,1.0140,0.8970,0.1160,0.0010,41
3213,1.0040,0.8970,0.1070,0.0000,41
3214,1.0020,0.8980,0.1030,0.0010,41
3215,1.0020,0.8950,0.1060,0.0010,41
3216,0.9990,0.8950,0.1040,0.0000,42
3217,0.9980,0.8940,0.1030,0.0010,42
3218,1.0080,0.8950,0.1120,0.0010,42
3219,0.9980,0.8990,0.0990,0.0000,42
3220,1.0140,0.9000,0.1140,0.0000,42
3221,1.0070,0.9040,0.1020,0.0010,42
3222,1.0070,0.9040,0.1030,0.0000,42
3223,1.0080,0.9030,0.1040,0.0010,42
3224,1.0040,0.9000,0.1040,0.0000,43
3225,1.0120,0.9150,0.0960,0.0010,43
3226,0.9980,0.8940,0.1040,0.0000,44
3227,1.0040,0.8990,0.1040,0.0010,44
3228,0.9940,0.8980,0.0960,0.0000,44
3229,1.0350,0.9380,0.0970,0.0000,45
3230,1.0050,0.9080,0.0960,0.0010,45
3231,0.9920,0.8950,0.0960,0.0010,45
3232,0.9840,0.8870,0.0970,0.0000,45
3233,0.9870,0.8900,0.0970,0.0000,45
3234,1.0010,0.9040,0.0960,0.0010,45
3235,0.9960,0.8920,0.1030,0.0000,45
3236,0.9960,0.8920,0.1030,0.0010,45
3237,1.0210,0.9240,0.0960,0.0010,45
3238,0.9890,0.8920,0.0960,0.0010,47
3239,0.9960,0.8920,0.1030,0.0010,48
3240,1.0010,0.8960,0.1040,0.0010,48
3241,0.9920,0.8960,0.0960,0.0000,48
3242,1.0010,0.8970,0.1040,0.0000,49
3243,1.0050,0.9010,0.1040,0.0000,49
3244,1.0260,0.9300,0.0960,0.0000,49
3245,1.0100,0.9130,0.0960,0.0010,51
3246,1.0300,0.9310,0.0980,0.0010,51
3247,1.0310,0.9350,0.0960,0.0000,51
3248,0.9920,0.8950,0.0960,0.0010,51
3249,1.0320,0.9360,0.0960,0.0000,51
3250,0.9870,0.8890,0.0970,0.0010,51
3251,1.0260,0.9290,0.0960,0.0010,52
3252,1.0070,0.9080,0.0980,0.0010,52
3253,1.0260,0.9300,0.0960,0.0000,52
3254,1.0040,0.9040,0.0990,0.0010,52
3255,1.0150,0.9180,0.0960,0.0010,52
3256,1.0620,0.9620,0.0990,0.0010,53
3257,0.9840,0.8860,0.0980,0.0000,53
3258,1.0060,0.9090,0.0960,0.0010,53
3259,0.9980,0.9010,0.0960,0.0010,53
3260,1.0030,0.9020,0.1010,0.0000,53
3261,1.0260,0.9280,0.0980,0.0000,53
3262,1.0080,0.9020,0.1060,0.0000,53
3263,1.0080,0.9100,0.0970,0.0010,53
3264,1.0080,0.9080,0.1000,0.0000,53
3265,1.0090,0.9090,0.0990,0.0010,53
3266,1.0070,0.9090,0.0970,0.0010,53
3267,1.0030,0.9050,0.0980,0.0000,53
3268,1.0090,0.9100,0.0980,0.0010,53
3269,1.0120,0.9140,0.0970,0.0010,53
3270,1.0000,0.9010,0.0990,0.0000,53
3271,1.0020,0.9000,0.1020,0.0000,53
3272,0.9940,0.8950,0.0980,0.0010,53
3273,0.9980,0.8940,0.1030,0.0010,53
3274,1.0140,0.9120,0.1010,0.0010,53
3275,0.9920,0.8930,0.0990,0.0000,54
3276,0.9960,0.8980,0.0980,0.0000,54
3277,1.0080,0.9090,0.0990,0.0000,55
3278,0.9970,0.8980,0.0990,0.0000,55
3279,0.9900,0.8910,0.0980,0.0010,55
3280,0.9990,0.8980,0.1010,0.0000,57
3281,0.9950,0.8920,0.1030,0.0000,58
3282,0.9950,0.8960,0.0990,0.0000,58
3283,0.9950,0.8960,0.0980,0.0010,58
3284,0.9970,0.8980,0.0980,0.0010,58
3285,1.0120,0.9140,0.0980,0.0000,58
3286,1.0180,0.9180,0.0990,0.0000,58
3287,0.9980,0.8980,0.0990,0.0010,58
3288,1.0020,0.8990,0.1020,0.0010,58
3289,1.0000,0.8970,0.1030,0.0000,58
3290,1.0090,0.9100,0.0980,0.0010,58
3291,0.9940,0.8950,0.0990,0.0000,59
3292,0.9970,0.8980,0.0990,0.0000,59
3293,1.0240,0.9230,0.1000,0.0010,59
3294,0.9990,0.9000,0.0980,0.0010,59
3295,0.9960,0.8980,0.0980,0.0000,60
3296,0.9960,0.8930,0.1020,0.0010,61
3297,0.9960,0.8930,0.1020,0.0010,62
3298,1.0110,0.9120,0.0980,0.0010,62
3299,0.9940,0.8900,0.1040,0.0000,62
3300,1.0050,0.9020,0.1020,0.0010,63
3301,1.0050,0.9050,0.1000,0.0000,63
3302,0.9940,0.8940,0.0990,0.0010,63
3303,0.9990,0.8940,0.1040,0.0010,65
3304,1.0020,0.8970,0.1040,0.0010,66
3305,0.9970,0.8930,0.1030,0.0010,66
3306,1.0000,0.8980,0.1020,0.0000,66
3307,0.9960,0.8920,0.1030,0.0010,66
3308,0.9980,0.8980,0.0990,0.0010,66
3309,1.0060,0.9060,0.0990,0.0010,66
3310,1.0060,0.9060,0.0990,0.0010,67
3311,0.9960,0.8910,0.1040,0.0010,67
3312,0.9960,0.8940,0.1020,0.0000,67
3313,0.9970,0.8950,0.1020,0.0000,67
3314,0.9980,0.8960,0.1010,0.0010,67
3315,0.9990,0.8950,0.1030,0.0010,67
3316,0.9970,0.8950,0.1010,0.0010,67
3317,1.0040,0.9050,0.0980,0.0010,67
3318,0.9920,0.8930,0.0990,0.0000,68
3319,0.9940,0.8910,0.1020,0.0010,68
3320,1.0020,0.8990,0.1020,0.0010,68
3321,0.9960,0.8970,0.0990,0.0000,68
3322,1.0120,0.9100,0.1010,0.0010,68
3323,0.9960,0.8950,0.1000,0.0010,68
3324,1.0020,0.8980,0.1030,0.0010,69
3325,1.0070,0.9080,0.0980,0.0010,69
3326,0.9990,0.8970,0.1020,0.0000,69
3327,0.9970,0.8940,0.1020,0.0010,71
3328,0.9970,0.8980,0.0980,0.0010,71
3329,0.9990,0.8920,0.1060,0.0010,71
3330,0.9980,0.8940,0.1030,0.0010,73
3331,0.9990,0.8920,0.1060,0.0010,73
3332,0.9940,0.8900,0.1030,0.0010,74
3333,1.0160,0.9170,0.0970,0.0010,74
3334,0.9910,0.8920,0.0980,0.0010,74
3335,1.0040,0.8880,0.1160,0.0000,74
3336,0.9900,0.8910,0.0980,0.0010,74
3337,0.9970,0.8910,0.1050,0.0010,74
3338,0.9960,0.8930,0.1030,0.0000,75
3339,0.9960,0.8930,0.1030,0.0000,77
3340,0.9940,0.8910,0.1020,0.0000,77
3341,1.0040,0.8990,0.1050,0.0000,78
3342,0.9880,0.8890,0.0980,0.0010,78
3343,0.9960,0.8930,0.1030,0.0000,80
3344,0.9910,0.8920,0.0990,0.0000,82
3345,0.9960,0.8930,0.1020,0.0010,82
3346,0.9930,0.8910,0.1010,0.0000,82
3347,1.0130,0.9120,0.1000,0.0010,84
3348,0.9950,0.8960,0.0980,0.0010,84
3349,1.0060,0.9080,0.0970,0.0010,86
3350,1.0050,0.9010,0.1030,0.0010,87
3351,1.0000,0.9000,0.1000,0.0000,88
3352,0.9960,0.8930,0.1020,0.0010,88
3353,1.0020,0.8990,0.1030,0.0000,89
3354,0.9930,0.8920,0.1010,0.0000,90
3355,0.9980,0.8990,0.0980,0.0010,90
3356,0.9930,0.8950,0.0980,0.0000,90
3357,1.0090,0.8940,0.1150,0.0000,90
3358,0.9970,0.8980,0.0980,0.0010,90
3359,1.0080,0.9100,0.0980,0.0000,90
3360,0.9880,0.8890,0.0990,0.0000,90
3361,0.9960,0.8940,0.1020,0.0000,91
3362,0.9920,0.8900,0.1010,0.0010,93
3363,0.9930,0.8940,0.0980,0.0010,93
3364,0.9870,0.8890,0.0970,0.0010,94
3365,0.9960,0.8940,0.1010,0.0010,94
3366,1.0030,0.9050,0.0980,0.0000,96
3367,0.9910,0.8940,0.0970,0.0000,96
3368,0.9980,0.8990,0.0980,0.0010,96
3369,0.9900,0.8920,0.0980,0.0000,98
3370,0.9910,0.8930,0.0980,0.0000,99
3371,1.0100,0.9110,0.0980,0.0000,99
3372,0.9960,0.8970,0.0980,0.0010,99
3373,1.0010,0.9030,0.0980,0.0000,100
3374,1.0130,0.9150,0.0980,0.0000,101
3375,0.9990,0.9010,0.0970,0.0010,101
3376,0.9930,0.8940,0.0980,0.0010,101
3377,0.9970,0.8990,0.0980,0.0000,101
3378,1.0020,0.9030,0.0980,0.0010,103
